disease_name,disease_id,entity_id,drug_name,pmid_count,pmids
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,Metformin,10,32377525 33310173 33442187 33664666 33668426 34904090 36145361 36355535 36407271 36619226
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,Metformin,10,32377525 33310173 33442187 33664666 33668426 34904090 36145361 36355535 36407271 36619226
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,Metformin,10,32377525 33310173 33442187 33664666 33668426 34904090 36145361 36355535 36407271 36619226
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,Sulfonylurea Compounds,10,32323154 32323156 32323157 32423565 33983614 36082271 36429732 36484988 37038579 37234931
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,Sulfonylurea Compounds,10,32323154 32323156 32323157 32423565 33983614 36082271 36429732 36484988 37038579 37234931
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,Sulfonylurea Compounds,10,32323154 32323156 32323157 32423565 33983614 36082271 36429732 36484988 37038579 37234931
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,Sulfonylurea Compounds,10,32323154 32323156 32323157 32423565 33983614 36082271 36429732 36484988 37038579 37234931
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,Sulfonylurea Compounds,10,32323154 32323156 32323157 32423565 33983614 36082271 36429732 36484988 37038579 37234931
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,Sulfonylurea Compounds,10,32323154 32323156 32323157 32423565 33983614 36082271 36429732 36484988 37038579 37234931
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,Sulfonylurea Compounds,10,32323154 32323156 32323157 32423565 33983614 36082271 36429732 36484988 37038579 37234931
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,Sulfonylurea Compounds,10,32323154 32323156 32323157 32423565 33983614 36082271 36429732 36484988 37038579 37234931
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,Sulfonylurea Compounds,10,32323154 32323156 32323157 32423565 33983614 36082271 36429732 36484988 37038579 37234931
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,Sulfonylurea Compounds,10,32323154 32323156 32323157 32423565 33983614 36082271 36429732 36484988 37038579 37234931
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,Insulin,10,32356506 32442246 32958617 34581739 37821684 39392627 40759009 40768727 40768728 40992883
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,Insulin,10,32356506 32442246 32958617 34581739 37821684 39392627 40759009 40768727 40768728 40992883
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,Insulin,10,32356506 32442246 32958617 34581739 37821684 39392627 40759009 40768727 40768728 40992883
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,Insulin,10,32356506 32442246 32958617 34581739 37821684 39392627 40759009 40768727 40768728 40992883
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,Insulin,10,32356506 32442246 32958617 34581739 37821684 39392627 40759009 40768727 40768728 40992883
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,Insulin,10,32356506 32442246 32958617 34581739 37821684 39392627 40759009 40768727 40768728 40992883
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,Insulin,10,32356506 32442246 32958617 34581739 37821684 39392627 40759009 40768727 40768728 40992883
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,Insulin,10,32356506 32442246 32958617 34581739 37821684 39392627 40759009 40768727 40768728 40992883
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,Insulin,10,32356506 32442246 32958617 34581739 37821684 39392627 40759009 40768727 40768728 40992883
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,Insulin,10,32356506 32442246 32958617 34581739 37821684 39392627 40759009 40768727 40768728 40992883
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,Pioglitazone,10,32563247 33816203 33995271 35903327 36558989 36607862 36767268 37095270 37680820 37795066
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,Pioglitazone,10,32563247 33816203 33995271 35903327 36558989 36607862 36767268 37095270 37680820 37795066
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,Pioglitazone,10,32563247 33816203 33995271 35903327 36558989 36607862 36767268 37095270 37680820 37795066
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,Pioglitazone,10,32563247 33816203 33995271 35903327 36558989 36607862 36767268 37095270 37680820 37795066
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,Pioglitazone,10,32563247 33816203 33995271 35903327 36558989 36607862 36767268 37095270 37680820 37795066
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,Pioglitazone,10,32563247 33816203 33995271 35903327 36558989 36607862 36767268 37095270 37680820 37795066
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,Pioglitazone,10,32563247 33816203 33995271 35903327 36558989 36607862 36767268 37095270 37680820 37795066
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,Pioglitazone,10,32563247 33816203 33995271 35903327 36558989 36607862 36767268 37095270 37680820 37795066
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,Pioglitazone,10,32563247 33816203 33995271 35903327 36558989 36607862 36767268 37095270 37680820 37795066
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,Pioglitazone,10,32563247 33816203 33995271 35903327 36558989 36607862 36767268 37095270 37680820 37795066
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,Sitagliptin Phosphate,10,31820328 31910850 32606870 32994187 33625721 34484367 34689790 36355535 36476135 38024775
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,Sitagliptin Phosphate,10,31820328 31910850 32606870 32994187 33625721 34484367 34689790 36355535 36476135 38024775
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,Sitagliptin Phosphate,10,31820328 31910850 32606870 32994187 33625721 34484367 34689790 36355535 36476135 38024775
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,Sitagliptin Phosphate,10,31820328 31910850 32606870 32994187 33625721 34484367 34689790 36355535 36476135 38024775
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,Sitagliptin Phosphate,10,31820328 31910850 32606870 32994187 33625721 34484367 34689790 36355535 36476135 38024775
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,Sitagliptin Phosphate,10,31820328 31910850 32606870 32994187 33625721 34484367 34689790 36355535 36476135 38024775
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,Sitagliptin Phosphate,10,31820328 31910850 32606870 32994187 33625721 34484367 34689790 36355535 36476135 38024775
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,Sitagliptin Phosphate,10,31820328 31910850 32606870 32994187 33625721 34484367 34689790 36355535 36476135 38024775
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,Sitagliptin Phosphate,10,31820328 31910850 32606870 32994187 33625721 34484367 34689790 36355535 36476135 38024775
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,Sitagliptin Phosphate,10,31820328 31910850 32606870 32994187 33625721 34484367 34689790 36355535 36476135 38024775
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,empagliflozin,10,32264944 32372290 32968947 33021700 36147179 36397128 36578878 36721538 37234349 37651298
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,empagliflozin,10,32264944 32372290 32968947 33021700 36147179 36397128 36578878 36721538 37234349 37651298
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,empagliflozin,10,32264944 32372290 32968947 33021700 36147179 36397128 36578878 36721538 37234349 37651298
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,empagliflozin,10,32264944 32372290 32968947 33021700 36147179 36397128 36578878 36721538 37234349 37651298
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,empagliflozin,10,32264944 32372290 32968947 33021700 36147179 36397128 36578878 36721538 37234349 37651298
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,empagliflozin,10,32264944 32372290 32968947 33021700 36147179 36397128 36578878 36721538 37234349 37651298
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,empagliflozin,10,32264944 32372290 32968947 33021700 36147179 36397128 36578878 36721538 37234349 37651298
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,empagliflozin,10,32264944 32372290 32968947 33021700 36147179 36397128 36578878 36721538 37234349 37651298
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,empagliflozin,10,32264944 32372290 32968947 33021700 36147179 36397128 36578878 36721538 37234349 37651298
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,empagliflozin,10,32264944 32372290 32968947 33021700 36147179 36397128 36578878 36721538 37234349 37651298
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,dapagliflozin,10,31910850 32550088 34877189 35177053 35251794 35403243 35687260 37881186 37883003 38044448
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,dapagliflozin,10,31910850 32550088 34877189 35177053 35251794 35403243 35687260 37881186 37883003 38044448
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,dapagliflozin,10,31910850 32550088 34877189 35177053 35251794 35403243 35687260 37881186 37883003 38044448
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,dapagliflozin,10,31910850 32550088 34877189 35177053 35251794 35403243 35687260 37881186 37883003 38044448
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,dapagliflozin,10,31910850 32550088 34877189 35177053 35251794 35403243 35687260 37881186 37883003 38044448
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,dapagliflozin,10,31910850 32550088 34877189 35177053 35251794 35403243 35687260 37881186 37883003 38044448
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,dapagliflozin,10,31910850 32550088 34877189 35177053 35251794 35403243 35687260 37881186 37883003 38044448
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,dapagliflozin,10,31910850 32550088 34877189 35177053 35251794 35403243 35687260 37881186 37883003 38044448
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,dapagliflozin,10,31910850 32550088 34877189 35177053 35251794 35403243 35687260 37881186 37883003 38044448
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,dapagliflozin,10,31910850 32550088 34877189 35177053 35251794 35403243 35687260 37881186 37883003 38044448
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,Exenatide,10,33860927 34342864 35016646 35422660 35432194 35679098 35762648 35963931 35992601 38169889
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,Exenatide,10,33860927 34342864 35016646 35422660 35432194 35679098 35762648 35963931 35992601 38169889
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,Exenatide,10,33860927 34342864 35016646 35422660 35432194 35679098 35762648 35963931 35992601 38169889
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,Exenatide,10,33860927 34342864 35016646 35422660 35432194 35679098 35762648 35963931 35992601 38169889
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,Exenatide,10,33860927 34342864 35016646 35422660 35432194 35679098 35762648 35963931 35992601 38169889
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,Exenatide,10,33860927 34342864 35016646 35422660 35432194 35679098 35762648 35963931 35992601 38169889
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,Exenatide,10,33860927 34342864 35016646 35422660 35432194 35679098 35762648 35963931 35992601 38169889
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,Exenatide,10,33860927 34342864 35016646 35422660 35432194 35679098 35762648 35963931 35992601 38169889
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,Exenatide,10,33860927 34342864 35016646 35422660 35432194 35679098 35762648 35963931 35992601 38169889
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,Exenatide,10,33860927 34342864 35016646 35422660 35432194 35679098 35762648 35963931 35992601 38169889
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,Thiazolidinediones,10,32098624 32332631 33124143 33280446 34070212 36295635 36397062 36793285 36876083 37362539
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,Thiazolidinediones,10,32098624 32332631 33124143 33280446 34070212 36295635 36397062 36793285 36876083 37362539
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,Thiazolidinediones,10,32098624 32332631 33124143 33280446 34070212 36295635 36397062 36793285 36876083 37362539
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,Thiazolidinediones,10,32098624 32332631 33124143 33280446 34070212 36295635 36397062 36793285 36876083 37362539
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,Thiazolidinediones,10,32098624 32332631 33124143 33280446 34070212 36295635 36397062 36793285 36876083 37362539
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,Thiazolidinediones,10,32098624 32332631 33124143 33280446 34070212 36295635 36397062 36793285 36876083 37362539
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,Thiazolidinediones,10,32098624 32332631 33124143 33280446 34070212 36295635 36397062 36793285 36876083 37362539
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,Thiazolidinediones,10,32098624 32332631 33124143 33280446 34070212 36295635 36397062 36793285 36876083 37362539
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,Thiazolidinediones,10,32098624 32332631 33124143 33280446 34070212 36295635 36397062 36793285 36876083 37362539
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,Thiazolidinediones,10,32098624 32332631 33124143 33280446 34070212 36295635 36397062 36793285 36876083 37362539
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,Glucose,10,32231437 32595948 33098240 33932868 34047962 34181137 35277006 35676014 36939643 39219394
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,Glucose,10,32231437 32595948 33098240 33932868 34047962 34181137 35277006 35676014 36939643 39219394
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,Glucose,10,32231437 32595948 33098240 33932868 34047962 34181137 35277006 35676014 36939643 39219394
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,Glucose,10,32231437 32595948 33098240 33932868 34047962 34181137 35277006 35676014 36939643 39219394
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,Glucose,10,32231437 32595948 33098240 33932868 34047962 34181137 35277006 35676014 36939643 39219394
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,Glucose,10,32231437 32595948 33098240 33932868 34047962 34181137 35277006 35676014 36939643 39219394
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,Glucose,10,32231437 32595948 33098240 33932868 34047962 34181137 35277006 35676014 36939643 39219394
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,Glucose,10,32231437 32595948 33098240 33932868 34047962 34181137 35277006 35676014 36939643 39219394
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,Glucose,10,32231437 32595948 33098240 33932868 34047962 34181137 35277006 35676014 36939643 39219394
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,Glucose,10,32231437 32595948 33098240 33932868 34047962 34181137 35277006 35676014 36939643 39219394
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,Insulin,10,33655585 34176614 35695267 36423861 37796241 37863082 37878324 38070973 38587726 40098468
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,Insulin,10,33655585 34176614 35695267 36423861 37796241 37863082 37878324 38070973 38587726 40098468
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,Insulin,10,33655585 34176614 35695267 36423861 37796241 37863082 37878324 38070973 38587726 40098468
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,Insulin,10,33655585 34176614 35695267 36423861 37796241 37863082 37878324 38070973 38587726 40098468
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,Insulin,10,33655585 34176614 35695267 36423861 37796241 37863082 37878324 38070973 38587726 40098468
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,Insulin,10,33655585 34176614 35695267 36423861 37796241 37863082 37878324 38070973 38587726 40098468
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,Insulin,10,33655585 34176614 35695267 36423861 37796241 37863082 37878324 38070973 38587726 40098468
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,Insulin,10,33655585 34176614 35695267 36423861 37796241 37863082 37878324 38070973 38587726 40098468
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,Insulin,10,33655585 34176614 35695267 36423861 37796241 37863082 37878324 38070973 38587726 40098468
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,Insulin,10,33655585 34176614 35695267 36423861 37796241 37863082 37878324 38070973 38587726 40098468
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,Glucose,10,32395187 32859607 33708513 33730349 34277981 35276957 35834175 36112608 36172887 37970135
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,Glucose,10,32395187 32859607 33708513 33730349 34277981 35276957 35834175 36112608 36172887 37970135
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,Glucose,10,32395187 32859607 33708513 33730349 34277981 35276957 35834175 36112608 36172887 37970135
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,Glucose,10,32395187 32859607 33708513 33730349 34277981 35276957 35834175 36112608 36172887 37970135
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,Glucose,10,32395187 32859607 33708513 33730349 34277981 35276957 35834175 36112608 36172887 37970135
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,Glucose,10,32395187 32859607 33708513 33730349 34277981 35276957 35834175 36112608 36172887 37970135
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,Glucose,10,32395187 32859607 33708513 33730349 34277981 35276957 35834175 36112608 36172887 37970135
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,Glucose,10,32395187 32859607 33708513 33730349 34277981 35276957 35834175 36112608 36172887 37970135
