dst,drug_label,src,weight_admissions,unique_patients,p_disease_given_drug,p_drug_given_disease
icd:10:D500,lisinopril,drug:lisinopril,11,10,0.0002258031407164,0.0758620689655172
icd:10:D509,omeprazole,drug:omeprazole,64,61,0.0008746036952006,0.2580645161290322
icd:10:D509,furosemide,drug:furosemide,45,41,0.0006490883914147,0.1814516129032258
icd:10:D509,amlodipine,drug:amlodipine,41,40,0.0009888811171944,0.1653225806451612
icd:10:D509,lisinopril,drug:lisinopril,30,30,0.0006158267474083,0.1209677419354838
icd:10:D509,simvastatin,drug:simvastatin,26,26,0.0007448576176015,0.1048387096774193
icd:10:D509,warfarin,drug:warfarin,13,13,0.0004499826929733,0.0524193548387096
icd:10:D5700,omeprazole,drug:omeprazole,19,4,0.0002596479720126,0.1376811594202898
icd:10:D5700,lisinopril,drug:lisinopril,10,4,0.0002052755824694,0.072463768115942
icd:10:D61810,omeprazole,drug:omeprazole,17,16,0.0002323166065376,0.1954022988505747
icd:10:D61810,furosemide,drug:furosemide,12,12,0.0001730902377105,0.1379310344827586
icd:10:D61810,levofloxacin,drug:levofloxacin,11,11,0.0007652173913043,0.1264367816091954
icd:10:D61818,omeprazole,drug:omeprazole,21,21,0.0002869793374877,0.2386363636363636
icd:10:D61818,furosemide,drug:furosemide,14,14,0.0002019386106623,0.159090909090909
icd:10:D61818,amlodipine,drug:amlodipine,11,11,0.0002653095680277,0.125
icd:10:D62,furosemide,drug:furosemide,77,75,0.0011106623586429,0.1959287531806615
icd:10:D62,omeprazole,drug:omeprazole,76,73,0.0010385918880507,0.193384223918575
icd:10:D62,amlodipine,drug:amlodipine,39,33,0.0009406430139166,0.099236641221374
icd:10:D62,warfarin,drug:warfarin,21,19,0.0007268951194184,0.0534351145038167
icd:10:D62,simvastatin,drug:simvastatin,19,19,0.0005443190282472,0.0483460559796437
icd:10:D62,lisinopril,drug:lisinopril,17,15,0.000348968490198,0.0432569974554707
icd:10:D649,omeprazole,drug:omeprazole,32,32,0.0004373018476003,0.1373390557939914
icd:10:D649,amlodipine,drug:amlodipine,25,25,0.0006029762909722,0.1072961373390558
icd:10:D649,furosemide,drug:furosemide,23,23,0.0003317562889453,0.0987124463519313
icd:10:D649,simvastatin,drug:simvastatin,11,11,0.0003151320689852,0.0472103004291845
icd:10:D649,lisinopril,drug:lisinopril,11,11,0.0002258031407164,0.0472103004291845
icd:10:D649,warfarin,drug:warfarin,10,10,0.0003461405330564,0.0429184549356223
icd:10:D6832,furosemide,drug:furosemide,39,39,0.0005625432725594,0.2131147540983606
icd:10:D6832,warfarin,drug:warfarin,35,35,0.0012114918656974,0.1912568306010928
icd:10:D6832,omeprazole,drug:omeprazole,33,33,0.0004509675303378,0.180327868852459
icd:10:D6832,amlodipine,drug:amlodipine,26,26,0.0006270953426111,0.1420765027322404
icd:10:D6832,lisinopril,drug:lisinopril,18,18,0.000369496048445,0.0983606557377049
icd:10:D6832,simvastatin,drug:simvastatin,16,16,0.000458373918524,0.087431693989071
icd:10:D693,omeprazole,drug:omeprazole,41,35,0.0005602929922378,0.2303370786516854
icd:10:D693,lisinopril,drug:lisinopril,18,15,0.000369496048445,0.1011235955056179
icd:10:D693,amlodipine,drug:amlodipine,18,16,0.0004341429295,0.1011235955056179
icd:10:D693,simvastatin,drug:simvastatin,14,10,0.0004010771787085,0.0786516853932584
icd:10:D693,furosemide,drug:furosemide,10,10,0.0001442418647588,0.0561797752808988
icd:10:D701,omeprazole,drug:omeprazole,37,34,0.0005056302612878,0.2387096774193548
icd:10:D701,levofloxacin,drug:levofloxacin,15,14,0.0010434782608695,0.0967741935483871
icd:10:D701,amlodipine,drug:amlodipine,14,14,0.0003376667229444,0.0903225806451612
icd:10:D702,omeprazole,drug:omeprazole,12,12,0.0001639881928501,0.2448979591836734
icd:10:D703,omeprazole,drug:omeprazole,12,12,0.0001639881928501,0.2033898305084745
icd:10:D709,omeprazole,drug:omeprazole,71,66,0.0009702634743631,0.2374581939799331
icd:10:D709,amlodipine,drug:amlodipine,25,24,0.0006029762909722,0.0836120401337792
icd:10:D709,levofloxacin,drug:levofloxacin,20,19,0.001391304347826,0.0668896321070234
icd:10:D709,lisinopril,drug:lisinopril,19,17,0.0003900236066919,0.0635451505016722
icd:10:D709,furosemide,drug:furosemide,19,19,0.0002740595430417,0.0635451505016722
icd:10:D709,simvastatin,drug:simvastatin,10,10,0.0002864836990775,0.0334448160535117
icd:10:D72829,omeprazole,drug:omeprazole,11,11,0.0001503225101126,0.25
icd:10:D735,omeprazole,drug:omeprazole,13,12,0.0001776538755876,0.2363636363636363
icd:10:E042,amlodipine,drug:amlodipine,12,12,0.0002894286196666,0.1739130434782608
icd:10:E042,omeprazole,drug:omeprazole,11,11,0.0001503225101126,0.1594202898550724
icd:10:E0500,atenolol,drug:atenolol,16,14,0.0010522162304353,0.2666666666666666
icd:10:E1010,omeprazole,drug:omeprazole,65,39,0.0008882693779381,0.1326530612244898
icd:10:E1010,lisinopril,drug:lisinopril,51,43,0.0010469054705942,0.1040816326530612
icd:10:E1010,amlodipine,drug:amlodipine,43,34,0.0010371192204722,0.0877551020408163
icd:10:E1010,furosemide,drug:furosemide,16,14,0.0002307869836141,0.0326530612244898
icd:10:E1010,simvastatin,drug:simvastatin,14,12,0.0004010771787085,0.0285714285714285
icd:10:E1022,amlodipine,drug:amlodipine,19,17,0.0004582619811389,0.2638888888888889
icd:10:E1022,omeprazole,drug:omeprazole,15,14,0.0002049852410626,0.2083333333333333
icd:10:E1022,furosemide,drug:furosemide,14,14,0.0002019386106623,0.1944444444444444
icd:10:E1043,omeprazole,drug:omeprazole,42,19,0.0005739586749754,0.2545454545454545
icd:10:E1043,amlodipine,drug:amlodipine,22,14,0.0005306191360555,0.1333333333333333
icd:10:E1043,lisinopril,drug:lisinopril,19,8,0.0003900236066919,0.1151515151515151
icd:10:E1043,simvastatin,drug:simvastatin,15,3,0.0004297255486162,0.0909090909090909
icd:10:E1051,omeprazole,drug:omeprazole,10,8,0.000136656827375,0.263157894736842
icd:10:E1052,lisinopril,drug:lisinopril,10,9,0.0002052755824694,0.2
icd:10:E10621,lisinopril,drug:lisinopril,12,9,0.0002463306989633,0.2033898305084745
icd:10:E10621,omeprazole,drug:omeprazole,12,9,0.0001639881928501,0.2033898305084745
icd:10:E10621,amlodipine,drug:amlodipine,10,8,0.0002411905163888,0.1694915254237288
icd:10:E10649,amlodipine,drug:amlodipine,19,15,0.0004582619811389,0.1775700934579439
icd:10:E10649,omeprazole,drug:omeprazole,15,12,0.0002049852410626,0.1401869158878504
icd:10:E10649,lisinopril,drug:lisinopril,14,13,0.0002873858154572,0.130841121495327
icd:10:E1065,amlodipine,drug:amlodipine,16,12,0.0003859048262222,0.1012658227848101
icd:10:E1065,lisinopril,drug:lisinopril,14,10,0.0002873858154572,0.0886075949367088
icd:10:E1065,omeprazole,drug:omeprazole,13,12,0.0001776538755876,0.0822784810126582
icd:10:E1069,omeprazole,drug:omeprazole,25,21,0.0003416420684377,0.2659574468085106
icd:10:E1069,lisinopril,drug:lisinopril,17,15,0.000348968490198,0.1808510638297872
icd:10:E1069,amlodipine,drug:amlodipine,14,14,0.0003376667229444,0.1489361702127659
icd:10:E1100,amlodipine,drug:amlodipine,35,35,0.0008441668073611,0.2892561983471074
icd:10:E1100,omeprazole,drug:omeprazole,27,25,0.0003689734339127,0.2231404958677686
icd:10:E1100,lisinopril,drug:lisinopril,13,13,0.0002668582572103,0.1074380165289256
icd:10:E1100,furosemide,drug:furosemide,10,10,0.0001442418647588,0.0826446280991735
icd:10:E1110,amlodipine,drug:amlodipine,36,32,0.000868285859,0.1756097560975609
icd:10:E1110,omeprazole,drug:omeprazole,34,25,0.0004646332130753,0.1658536585365853
icd:10:E1110,lisinopril,drug:lisinopril,23,22,0.0004721338396797,0.1121951219512195
icd:10:E1110,simvastatin,drug:simvastatin,10,10,0.0002864836990775,0.048780487804878
icd:10:E1110,furosemide,drug:furosemide,10,9,0.0001442418647588,0.048780487804878
icd:10:E1121,furosemide,drug:furosemide,11,11,0.0001586660512347,0.5789473684210527
icd:10:E1122,amlodipine,drug:amlodipine,75,69,0.0018089288729167,0.3456221198156682
icd:10:E1122,furosemide,drug:furosemide,72,70,0.0010385414262635,0.3317972350230414
icd:10:E1122,omeprazole,drug:omeprazole,46,39,0.0006286214059254,0.2119815668202765
icd:10:E1122,warfarin,drug:warfarin,16,14,0.0005538248528902,0.0737327188940092
icd:10:E1122,simvastatin,drug:simvastatin,16,15,0.000458373918524,0.0737327188940092
icd:10:E1122,lisinopril,drug:lisinopril,11,11,0.0002258031407164,0.0506912442396313
icd:10:E1143,omeprazole,drug:omeprazole,65,38,0.0008882693779381,0.3631284916201117
icd:10:E1143,amlodipine,drug:amlodipine,45,27,0.00108535732375,0.2513966480446927
icd:10:E1143,lisinopril,drug:lisinopril,34,18,0.0006979369803961,0.1899441340782122
icd:10:E1143,furosemide,drug:furosemide,18,13,0.0002596353565658,0.1005586592178771
icd:10:E1143,simvastatin,drug:simvastatin,11,4,0.0003151320689852,0.0614525139664804
icd:10:E1151,amlodipine,drug:amlodipine,95,80,0.0022913099056945,0.2357320099255583
icd:10:E1151,lisinopril,drug:lisinopril,70,61,0.0014369290772862,0.173697270471464
icd:10:E1151,omeprazole,drug:omeprazole,65,55,0.0008882693779381,0.1612903225806451
icd:10:E1151,furosemide,drug:furosemide,60,54,0.0008654511885529,0.1488833746898262
icd:10:E1151,simvastatin,drug:simvastatin,33,28,0.0009453962069558,0.0818858560794044
icd:10:E1151,warfarin,drug:warfarin,25,23,0.000865351332641,0.0620347394540942
icd:10:E1151,atenolol,drug:atenolol,23,18,0.0015125608312508,0.0570719602977667
icd:10:E1152,amlodipine,drug:amlodipine,113,90,0.0027254528351945,0.2120075046904315
icd:10:E1152,lisinopril,drug:lisinopril,101,87,0.0020732833829415,0.1894934333958724
icd:10:E1152,furosemide,drug:furosemide,97,84,0.0013991460881606,0.1819887429643527
icd:10:E1152,omeprazole,drug:omeprazole,80,65,0.0010932546190007,0.150093808630394
icd:10:E1152,simvastatin,drug:simvastatin,37,29,0.0010599896865868,0.0694183864915572
icd:10:E1152,warfarin,drug:warfarin,29,28,0.0010038075458636,0.0544090056285178
icd:10:E11610,lisinopril,drug:lisinopril,16,14,0.0003284409319511,0.3333333333333333
icd:10:E11610,amlodipine,drug:amlodipine,10,7,0.0002411905163888,0.2083333333333333
icd:10:E11621,lisinopril,drug:lisinopril,73,59,0.001498511752027,0.215339233038348
icd:10:E11621,amlodipine,drug:amlodipine,63,53,0.00151950025325,0.1858407079646017
icd:10:E11621,furosemide,drug:furosemide,62,55,0.0008942995615047,0.1828908554572271
icd:10:E11621,omeprazole,drug:omeprazole,62,52,0.0008472723297255,0.1828908554572271
icd:10:E11621,simvastatin,drug:simvastatin,34,26,0.0009740445768635,0.1002949852507374
icd:10:E11621,warfarin,drug:warfarin,21,18,0.0007268951194184,0.0619469026548672
icd:10:E11628,lisinopril,drug:lisinopril,18,17,0.000369496048445,0.2535211267605633
icd:10:E11628,omeprazole,drug:omeprazole,16,15,0.0002186509238001,0.2253521126760563
icd:10:E11628,furosemide,drug:furosemide,15,15,0.0002163627971382,0.2112676056338028
icd:10:E11628,amlodipine,drug:amlodipine,10,9,0.0002411905163888,0.1408450704225352
icd:10:E11649,amlodipine,drug:amlodipine,72,65,0.001736571718,0.2345276872964169
icd:10:E11649,omeprazole,drug:omeprazole,55,53,0.000751612550563,0.1791530944625407
icd:10:E11649,lisinopril,drug:lisinopril,46,42,0.0009442676793595,0.1498371335504886
icd:10:E11649,furosemide,drug:furosemide,39,36,0.0005625432725594,0.1270358306188925
icd:10:E11649,warfarin,drug:warfarin,17,17,0.0005884389061959,0.0553745928338762
icd:10:E11649,simvastatin,drug:simvastatin,15,15,0.0004297255486162,0.0488599348534201
icd:10:E1165,omeprazole,drug:omeprazole,94,80,0.0012845741773258,0.1251664447403462
icd:10:E1165,amlodipine,drug:amlodipine,74,64,0.0017848098212778,0.0985352862849534
icd:10:E1165,lisinopril,drug:lisinopril,57,53,0.0011700708200759,0.0758988015978695
icd:10:E1165,furosemide,drug:furosemide,35,34,0.0005048465266558,0.0466045272969374
icd:10:E1165,simvastatin,drug:simvastatin,27,22,0.0007735059875093,0.0359520639147802
icd:10:E1165,warfarin,drug:warfarin,23,20,0.0007961232260297,0.0306258322237017
icd:10:E1169,amlodipine,drug:amlodipine,123,94,0.0029666433515834,0.2567849686847599
icd:10:E1169,lisinopril,drug:lisinopril,110,90,0.0022580314071641,0.2296450939457202
icd:10:E1169,omeprazole,drug:omeprazole,82,66,0.0011205859844757,0.1711899791231732
icd:10:E1169,furosemide,drug:furosemide,70,62,0.0010096930533117,0.1461377870563674
icd:10:E1169,simvastatin,drug:simvastatin,49,40,0.0014037701254798,0.1022964509394572
icd:10:E1169,warfarin,drug:warfarin,24,22,0.0008307372793354,0.0501043841336116
icd:10:E1169,atenolol,drug:atenolol,17,15,0.0011179797448375,0.0354906054279749
icd:10:E1310,omeprazole,drug:omeprazole,18,17,0.0002459822892751,0.24
icd:10:E210,omeprazole,drug:omeprazole,16,16,0.0002186509238001,0.2105263157894736
icd:10:E210,furosemide,drug:furosemide,13,12,0.0001875144241864,0.1710526315789473
icd:10:E210,amlodipine,drug:amlodipine,12,10,0.0002894286196666,0.1578947368421052
icd:10:E222,omeprazole,drug:omeprazole,99,92,0.0013529025910134,0.245049504950495
icd:10:E222,amlodipine,drug:amlodipine,83,75,0.0020018812860278,0.2054455445544554
icd:10:E222,lisinopril,drug:lisinopril,64,59,0.0013137637278045,0.1584158415841584
icd:10:E222,furosemide,drug:furosemide,40,39,0.0005769674590353,0.099009900990099
icd:10:E222,simvastatin,drug:simvastatin,24,22,0.000687560877786,0.0594059405940594
icd:10:E222,atenolol,drug:atenolol,23,22,0.0015125608312508,0.0569306930693069
icd:10:E222,warfarin,drug:warfarin,12,12,0.0004153686396677,0.0297029702970297
icd:10:E2740,omeprazole,drug:omeprazole,10,10,0.000136656827375,0.3225806451612903
icd:10:E43,omeprazole,drug:omeprazole,60,58,0.0008199409642505,0.2702702702702702
icd:10:E43,furosemide,drug:furosemide,29,27,0.0004183014078006,0.1306306306306306
icd:10:E43,amlodipine,drug:amlodipine,21,20,0.0005065000844166,0.0945945945945946
icd:10:E6601,omeprazole,drug:omeprazole,47,47,0.0006422870886629,0.0748407643312101
icd:10:E6601,lisinopril,drug:lisinopril,40,40,0.0008211023298778,0.0636942675159235
icd:10:E6601,amlodipine,drug:amlodipine,30,30,0.0007235715491666,0.0477707006369426
icd:10:E6601,simvastatin,drug:simvastatin,10,10,0.0002864836990775,0.0159235668789808
icd:10:E662,furosemide,drug:furosemide,10,10,0.0001442418647588,0.5
icd:10:E8352,furosemide,drug:furosemide,28,27,0.0004038772213247,0.2947368421052631
icd:10:E8352,omeprazole,drug:omeprazole,24,20,0.0003279763857002,0.2526315789473684
icd:10:E8352,amlodipine,drug:amlodipine,23,19,0.0005547381876944,0.2421052631578947
icd:10:E854,furosemide,drug:furosemide,25,25,0.000360604661897,0.2066115702479338
icd:10:E854,lisinopril,drug:lisinopril,13,11,0.0002668582572103,0.1074380165289256
icd:10:E854,omeprazole,drug:omeprazole,13,11,0.0001776538755876,0.1074380165289256
icd:10:E854,amlodipine,drug:amlodipine,11,11,0.0002653095680277,0.0909090909090909
icd:10:E860,omeprazole,drug:omeprazole,92,90,0.0012572428118508,0.2200956937799043
icd:10:E860,amlodipine,drug:amlodipine,37,37,0.0008924049106389,0.0885167464114832
icd:10:E860,simvastatin,drug:simvastatin,31,30,0.0008880994671403,0.0741626794258373
icd:10:E860,lisinopril,drug:lisinopril,27,27,0.0005542440726675,0.0645933014354067
icd:10:E860,warfarin,drug:warfarin,17,17,0.0005884389061959,0.0406698564593301
icd:10:E860,furosemide,drug:furosemide,11,11,0.0001586660512347,0.0263157894736842
icd:10:E861,omeprazole,drug:omeprazole,25,24,0.0003416420684377,0.2049180327868852
icd:10:E861,warfarin,drug:warfarin,21,21,0.0007268951194184,0.1721311475409836
icd:10:E861,furosemide,drug:furosemide,11,11,0.0001586660512347,0.0901639344262295
icd:10:E861,amlodipine,drug:amlodipine,10,10,0.0002411905163888,0.081967213114754
icd:10:E870,omeprazole,drug:omeprazole,11,10,0.0001503225101126,0.1594202898550724
icd:10:E870,amlodipine,drug:amlodipine,10,8,0.0002411905163888,0.144927536231884
icd:10:E871,omeprazole,drug:omeprazole,137,126,0.0018721985350388,0.2468468468468468
icd:10:E871,lisinopril,drug:lisinopril,69,66,0.0014164015190393,0.1243243243243243
icd:10:E871,amlodipine,drug:amlodipine,66,64,0.0015918574081667,0.1189189189189189
icd:10:E871,furosemide,drug:furosemide,47,39,0.0006779367643664,0.0846846846846846
icd:10:E871,simvastatin,drug:simvastatin,40,38,0.00114593479631,0.072072072072072
icd:10:E871,warfarin,drug:warfarin,25,20,0.000865351332641,0.045045045045045
icd:10:E871,atenolol,drug:atenolol,18,18,0.0011837432592397,0.0324324324324324
icd:10:E872,omeprazole,drug:omeprazole,11,11,0.0001503225101126,0.1833333333333333
icd:10:E875,amlodipine,drug:amlodipine,97,92,0.0023395480089722,0.3299319727891156
icd:10:E875,furosemide,drug:furosemide,75,74,0.0010818139856912,0.2551020408163265
icd:10:E875,omeprazole,drug:omeprazole,63,57,0.0008609380124631,0.2142857142857142
icd:10:E875,warfarin,drug:warfarin,29,26,0.0010038075458636,0.0986394557823129
icd:10:E875,simvastatin,drug:simvastatin,14,14,0.0004010771787085,0.0476190476190476
icd:10:E876,omeprazole,drug:omeprazole,27,27,0.0003689734339127,0.170886075949367
icd:10:E876,furosemide,drug:furosemide,11,11,0.0001586660512347,0.0696202531645569
icd:10:E876,amlodipine,drug:amlodipine,10,10,0.0002411905163888,0.0632911392405063
icd:10:E8770,furosemide,drug:furosemide,54,51,0.0007789060696976,0.5869565217391304
icd:10:E8770,omeprazole,drug:omeprazole,23,23,0.0003143107029627,0.25
icd:10:E8770,amlodipine,drug:amlodipine,16,16,0.0003859048262222,0.1739130434782608
icd:10:E8770,warfarin,drug:warfarin,11,11,0.000380754586362,0.1195652173913043
icd:10:E8779,furosemide,drug:furosemide,32,30,0.0004615739672282,0.5079365079365079
icd:10:E8779,omeprazole,drug:omeprazole,17,17,0.0002323166065376,0.2698412698412698
icd:10:E8779,amlodipine,drug:amlodipine,15,15,0.0003617857745833,0.238095238095238
icd:10:F0150,amlodipine,drug:amlodipine,10,10,0.0002411905163888,0.3448275862068965
icd:10:F0390,amlodipine,drug:amlodipine,28,27,0.0006753334458889,0.2058823529411764
icd:10:F0390,furosemide,drug:furosemide,18,17,0.0002596353565658,0.1323529411764705
icd:10:F0390,omeprazole,drug:omeprazole,16,16,0.0002186509238001,0.1176470588235294
icd:10:F0390,lisinopril,drug:lisinopril,15,15,0.0003079133737041,0.1102941176470588
icd:10:F0390,simvastatin,drug:simvastatin,12,12,0.000343780438893,0.088235294117647
icd:10:F0390,warfarin,drug:warfarin,10,10,0.0003461405330564,0.0735294117647058
icd:10:F0391,amlodipine,drug:amlodipine,15,14,0.0003617857745833,0.1875
icd:10:F0391,omeprazole,drug:omeprazole,13,11,0.0001776538755876,0.1625
icd:10:F0391,lisinopril,drug:lisinopril,12,12,0.0002463306989633,0.15
icd:10:F10229,omeprazole,drug:omeprazole,13,13,0.0001776538755876,0.0196374622356495
icd:10:F10231,omeprazole,drug:omeprazole,12,11,0.0001639881928501,0.15
icd:10:F10239,omeprazole,drug:omeprazole,94,71,0.0012845741773258,0.1182389937106918
icd:10:F10239,lisinopril,drug:lisinopril,48,39,0.0009853227958534,0.060377358490566
icd:10:F10239,amlodipine,drug:amlodipine,37,32,0.0008924049106389,0.0465408805031446
icd:10:F10239,furosemide,drug:furosemide,27,23,0.0003894530348488,0.0339622641509433
icd:10:F200,omeprazole,drug:omeprazole,15,12,0.0002049852410626,0.0753768844221105
icd:10:F202,amlodipine,drug:amlodipine,10,4,0.0002411905163888,0.1388888888888889
icd:10:F209,lisinopril,drug:lisinopril,15,11,0.0003079133737041,0.0271739130434782
icd:10:F209,omeprazole,drug:omeprazole,14,12,0.0001913195583251,0.0253623188405797
icd:10:F209,amlodipine,drug:amlodipine,13,8,0.0003135476713055,0.0235507246376811
icd:10:F250,omeprazole,drug:omeprazole,20,16,0.0002733136547501,0.062111801242236
icd:10:F250,lisinopril,drug:lisinopril,11,9,0.0002258031407164,0.0341614906832298
icd:10:F259,lisinopril,drug:lisinopril,18,15,0.000369496048445,0.0569620253164556
icd:10:F259,amlodipine,drug:amlodipine,10,8,0.0002411905163888,0.0316455696202531
